Unnamed: 0,name,audio_path,transcription
323,SP14_CH_F_75,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Northern_Dialect/SP14_CH_audio/SP14_CH_F_75.wav,பெரிபிள்ள ஆனா ஒடனமே கொடுத்துருவாங்க. கல்யாணம் ஆகும்போதுலான் எனக்கு பதினாறு வயசு. பதினாறு வயசுலயே கல்யாணம் பண்ணி கொடுத்துட்டாங்க. குழந்த வந்து பதினேழு பதினெட்டு வயசுலயே எனக்கு கொழந்த பொறந்துருச்சு. அப்போது நாங்க எங்கிருந்து வேலைக்கு வெட்டிக்கு போறது. எங்க வீட்டுலயும் இந்த ஆடு மாடு இதான் மேச்சுக்கின்னுஅப்டியே இருந்துட்டோம்.
324,SP14_CH_F_76,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Northern_Dialect/SP14_CH_audio/SP14_CH_F_76.wav,அவங்க பொண்டாட்டிங்க செய்றது அவங்களுக்கு புடிக்காது. ஏன் பையனுக்கு நான் மீன் கொழம்பு வச்சா அவன் ஏன் மா இந்த மாதிரி மீன் கொழம்பு வச்சனு கேப்பான். அவங்களுக்கு வந்து ஏன் பையனுக்கு வந்து கொஞ்சோண்டு வைக்கணும் நம்ம மூணு பேரு தான கொஞ்ஜம்மா சாப்டனும்.
325,SP14_CH_F_77,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Northern_Dialect/SP14_CH_audio/SP14_CH_F_77.wav,அவங்க வந்து தண்ணியா வைக்கணும் கொழம்பு நாம்ம பத்து பெரு வந்துருக்கோம் நம்ம சாப்டுறபோது தண்ணியா இருக்கணும் டேஸ்டா இருக்கணும் புளிலான் வச்சு காரம் தண்டமா வைப்பாங்கோ அம்மா செய்யட்டும்பாங்கோ. இவங்க வந்து எங்க அம்மா கொஞ்சமா வைக்கட்டும் அத என் பையன் சொல்வான்.
326,SP14_CH_F_78,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Northern_Dialect/SP14_CH_audio/SP14_CH_F_78.wav,"அதுக்கப்புறம் ஒரு இட்லியை ஊத்தி வச்சிட்டு, அதுக்கப்புறம் பசங்கள கூப்பிட்டு ஒரு கறியெடுத்துட்டு வாங்கன்னா அவங்க கறியெடுத்துட்டு வருவாங்க. அத பா கறிசெஞ்சு வடசுட்டு பாயசம் செஞ்சு இதுதான் தீபாவளி. ஏன் புள்ளிங்கயெல்லாம் கூப்பிட்டு தலைக்கு ஊத்தி கற்பூரம் கொளுத்தி ட்ரெஸ் எடுத்தெம்ணா ட்ரெஸ் எடுத்தது இருந்ததுனா காசு இருந்தா ட்ரெஸ் எடுத்துனு வருவோம் அதெல்லாம் போட்டு இருப்போம்."
327,SP14_CH_F_79,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Northern_Dialect/SP14_CH_audio/SP14_CH_F_79.wav,வியாழ கிழம பொண்ணு போயிரணும் வியாழ கிழம சந்தன நலங்கு மாப்பிள்ளையோட அம்மாகாரங்க வப்பாங்க அது ஒரு நலங்காச்சா நாலு நலங்காச்சா காலைல மாப்ள விட்ல பொண்ண இட்டுனு போயிட்டு மாப்ள வீட்ல விட்ரனும். வெளிஊர்ல இருந்து விட்டுணு போரம்ல அவாங்க வூட்லஉட்டனே சீக்கு நலங்குனு ஒன்னு வப்பாங்க அஞ்சு நலங்கு ஆயிருச்சா அதுக்கப்புறம் தாலி கட்டுவாங்க.
328,SP16_CH_M_1,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Northern_Dialect/SP16_CH_audio/SP16_CH_M_1.wav,நான் வந்து பாத்திங்கன்னா ஹாஸ்பிடல் பீரியட்ல எதாவது இந்த டாக்டர் அந்த மாதிரி எதோ ஹாஸ்பிடல்ல வொர்க் பண்ற மாதிரி ஐடியா பண்ணேன் ஆனா எனக்கு எதுவுமே நடக்கல.
329,SP16_CH_M_2,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Northern_Dialect/SP16_CH_audio/SP16_CH_M_2.wav,ஏன் பேர் மகேஷ்சு நாங்க கண்ணக்கப்பட்டிலருந்து  வரோம்.
330,SP16_CH_M_3,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Northern_Dialect/SP16_CH_audio/SP16_CH_M_3.wav,"நடிகர்னு பாத்தா அஜித்து, சிம்ரன் பிடிக்கும். பழைய நடிகையில நாட்டிய  பேரொளி பத்மினிய ரொம்ப பிடிக்கும். அவங்க படம்ஸ்லாம் ரொம்ப  விரும்பி பாப்பேன்."
331,SP16_CH_M_4,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Northern_Dialect/SP16_CH_audio/SP16_CH_M_4.wav,ஸ்கூல் முலியமாவும்  கூட்டு போவாங்க அப்பயும் போயிருக்கான் பிரண்ட்ஸ்சோட தான் இருந்தேன்  அஜித் படம் வந்தாலே போயிடுவேன் நான்  கண்டிப்பா போய்டுவேன். மத்தது ஏதாவது   ரொம்ப நல்லாருக்குனுட்டு  ஏதாவது ஃபீட்பேக் சொல்லுவாங்க இல்ல அந்த மாதிரி எதாவதுனா போய் பாப்பேன்.
332,SP16_CH_M_5,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Northern_Dialect/SP16_CH_audio/SP16_CH_M_5.wav,அண்ணே தம்பியும் வந்து பாத்தீங்கன்னா அந்த வுட் ஒர்க் வுட் கார்விங் அதுல  இருக்காங்க. அந்த வேலையவே வெளியில இருந்து எடுத்துட்டு வந்து  கொடுப்பாங்க அதை பண்ணிக்கு வாங்க  ரெண்டு பேருமே. நான்தான் இங்க எஸ்எஸ்சன்ல ஒர்க்  பண்றேன்.
333,SP16_CH_M_6,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Northern_Dialect/SP16_CH_audio/SP16_CH_M_6.wav,ம்ம் பொய் சொல்லக்கூடாது சும்மா ஏதோ கொஞ்சம்  கொஞ்சம் செய்வேன்.  ஒயிப்தான் எல்லாமே பாத்துக்குவாங்க துணி துவைக்கிறதுலருந்து காய் கறி எப்பயாச்சும் அந்த  சாம்பார் பருப்பு கடையறது  அந்த மாதிரி கீரை ஏதாவது கொஞ்சம் ஆஞ்சி கொடுக்க சொல்தது அந்த மாதிரிதான் சின்ன சின்ன வேல தான்  எல்லாமே அவங்களே பாத்துப்பாங்க.
